"","GEM ID","Kingdom","Genus","Species.strain","Citation","Source","Filepath","Match criteria","Species of interest","pH sensitive","Temperature sensitive","Functional in COMETS?","db_name","cultivatedCrops","deciduousForest","dwarfScrub","emergentHerbaceousWetlands","evergreenForest","grasslandHerbaceous","mixedForest","pastureHay","sedgeHerbaceous","shrubScrub","woodyWetlands"
"4096",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces sp. CF514","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4097",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sulfuriferula plumbiphila","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4098",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter rhizosphaerae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4099","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces galbus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4100","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces galbus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4101",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Tomitella biformata","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4102",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sphaerimonospora mesophila","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4103","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. 2114.4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4104","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. 2114.4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4105",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Tsukamurella paurometabola","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4106",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bacteroidetes bacterium UBA6221","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4107",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methylovorus glucosotrophus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4108",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis suaedae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4109","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces fulvoviolaceus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4110","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces fulvoviolaceus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4111",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Leucobacter chromiisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4112",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Propionibacteriaceae bacterium P6A17","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4113",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pontibacter sp. 172403-2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4114",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Microbacterium sp. cf332","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4115","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces regalis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4116","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces regalis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4117","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. NRRL F-5122","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4118","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. NRRL F-5122","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4119",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mucilaginibacter xinganensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4120",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Aridibaculum aurantiacum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4121",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardia amamiensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4122",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Longispora fulva","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4123",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis anabasis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4124",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Oceanicella actignis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4125",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedococcus cremeus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4126","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sioyaensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4127","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sioyaensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4128",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Herbiconiux sp. VKM Ac-1786","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4129",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Yonghaparkia sp. Root332","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4130",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter changchengzhani","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4131",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellvibrio sp. OA-2007","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4132",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardiopsis flavescens","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4133",NA,"Bacteria","Arthrobacter","aurescens TC1","Xu et al. 2019",NA,"/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/","Genus","Arthrobacter sp. ZGTC412","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4134",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chloroflexi bacterium OHK40","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4135",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Lentzea kentuckyensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4136",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Desertihabitans aurantiacus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4137","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. SN-593","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4138","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. SN-593","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4139","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces flaveus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4140","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces flaveus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4141",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Deinococcus indicus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4142",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Saccharomonospora viridis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4143",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora sp. KC723","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4144",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mycolicibacterium flavescens","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4145",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sinomonas sp. R1AF57","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4146",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Propionicicella superfundia","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4147",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bdellovibrionaceae bacterium UBA6776","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4148",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Microbacterium sp. Root180","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4149","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces californicus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4150","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces californicus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4151",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinacidiphila guanduensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4152",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dyella sp. AD56","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4153",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Marihabitans asiaticum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4154",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces subbeticus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4155",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bacterioplanes sanyensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4156",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Marinactinospora thermotolerans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4157","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. sk2.1","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4158","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. sk2.1","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4159",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter sp. AJM","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4160",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudobacter ginsenosidimutans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4161",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora chalcea","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4162",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dysosmobacter sp. Marseille-Q4140","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4163",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nitrososphaera sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4164",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Gordonia hydrophobica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4165",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bdellovibrio bacteriovorus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4166","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. AW19M42","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4167","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. AW19M42","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4168",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides sp. BGMRC 2183","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4169",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides silvaticus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4170",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis rifamycinica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4171",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cesiribacteraceae bacterium YIM B00369","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4172",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chitinophagaceae bacterium UBA2375","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4173",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Alloyangia pacifica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4174",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Brachybacterium paraconglomeratum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4175",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter ginsenosidimutans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4176","NMU","Bacteria","Nitrosospira","multiformis","Octavio-Perez et al. 2017","generated from emailed Excel","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/NMU_v3.xml","Genus","Nitrosospira sp. 56-18","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4177","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. NA04227","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4178","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. NA04227","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4179","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces shenzhenensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4180","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces shenzhenensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4181","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. AC555_RSS877","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4182","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. AC555_RSS877","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4183",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Nitrosomonadales bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4184",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sulfuriferula sp. AH1","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4185",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomadura darangshiensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4186",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Glaciimonas sp. PAMC28666","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4187",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter sp. HMWF019","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4188",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellulomonas triticagri","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4189",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellulomonas aerilata","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4190","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. I05A-00742","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4191","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. I05A-00742","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4192",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Bacteroides sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4193",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Glaciimonas sp. PCH181","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4194",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Aureimonas sp. AU22","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4195",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Belnapia sp. F-4-1","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4196",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora sediminimaris","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4197",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardia inohanensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4198",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Frankia sp. QA3","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4199",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halalkalicoccus jeotgali","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4200","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces cyaneofuscatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4201","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces cyaneofuscatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4202",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Propioniciclava sinopodophylli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4203","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. NBRC 110035","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4204","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. NBRC 110035","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4205",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Thermoleophilia bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4206",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Candidatus Laterigemmans baculatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4207",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces sp. Soil535","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4208",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis sp. BJA-103","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4209","iOR450",NA,"Rhizobium","etli","Resendis-Antonio et al. 2011",NA,NA,"Genus","Rhizobium lusitanum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4210",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Parafrankia discariae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4211",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Microvirga pudoricolor","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4212",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chromatiales bacterium 21-64-14","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4213",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Labedella phragmitis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4214",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Hugonella massiliensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4215",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Planomonospora parontospora","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4216",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methylomicrobium agile","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4217",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Natronobacterium texcoconense","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4218",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sphaerisporangium krabiense","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4219",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Asaia siamensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4220","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. SID14436","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4221","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. SID14436","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"4222",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Alloactinosynnema sp. L-07","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
