orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
CYTOSINE[c],CYTOSINE,MNXM761,MNXM761[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
N__45__terminal__45__PPK[c],N-terminal-PPK,MNXM97454,MNXM97454[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
NN__45__dimethyl__45__terminal__45__PPK[c],NN-dimethyl-terminal-PPK,MNXM97452,MNXM97452[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__17428[c],CPD-17428,MNXM1100645,MNXM1100645[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
N__45__methyl__45__terminal__45__PPK[c],N-methyl-terminal-PPK,MNXM97453,MNXM97453[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__17052[c],CPD-17052,MNXM1107495,MNXM1107495[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__17453[c],CPD-17453,MNXM148226,MNXM148226[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD66__45__40[c],CPD66-40,MNXM46082,MNXM46082[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22034[c],CPD-22034,MNXM46080,MNXM46080[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22035[c],CPD-22035,MNXM46088,MNXM46088[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
FECOSTEROL[c],FECOSTEROL,MNXM731707,MNXM731707[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__9965[c],CPD-9965,MNXM728390,MNXM728390[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__22036[c],CPD-22036,MNXM46087,MNXM46087[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__16352[c],CPD-16352,MNXM64020,MNXM64020[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
URIDINE[c],URIDINE,MNXM288,MNXM288[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD1F__45__133[c],CPD1F-133,MNXM738452,MNXM738452[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
HISTIDINOL[c],HISTIDINOL,MNXM1281,MNXM1281[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
HIS[c],HIS,MNXM728101,MNXM728101[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__7390[c],CPD-7390,MNXM16409,MNXM16409[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__7392[c],CPD-7392,MNXM21923,MNXM21923[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Deoxy__45__Ribonucleoside__45__Diphosphates[c],Deoxy-Ribonucleoside-Diphosphates,MNXM732586,MNXM732586[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Ribonucleoside__45__Diphosphates[c],Ribonucleoside-Diphosphates,MNXM735700,MNXM735700[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
COPROPORPHYRINOGEN_III[c],COPROPORPHYRINOGEN_III,MNXM735625,MNXM735625[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
Oxidized__45__NrdH__45__Proteins[c],Oxidized-NrdH-Proteins,MNXM1372580,Oxidized-NrdH-Proteins[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Reduced__45__NrdH__45__Proteins[c],Reduced-NrdH-Proteins,MNXM738115,Reduced-NrdH-Proteins[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__205[c],CPD-205,MNXM2555,MNXM2555[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__101[c],CPD-101,MNXM2682,MNXM2682[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__15285[c],CPD-15285,MNXM92466,MNXM92466[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD0__45__2298[c],CPD0-2298,MNXM729985,MNXM729985[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__1091[c],CPD-1091,MNXM733673,MNXM733673[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__1863[c],CPD-1863,MNXM735441,MNXM735441[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__1881[c],CPD-1881,MNXM1373833,MNXM1373833[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CU__43__[c],CU+,MNXM734750,MNXM734750[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, chebi"
CU__43__[e],CU+,MNXM734750,MNXM734750[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, chebi"
L__45__4__45__HYDROXYGLUTAMATE_SEMIALDEHYDE[c],L-4-HYDROXYGLUTAMATE_SEMIALDEHYDE,MNXM2687,MNXM2687[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__DEHYDRO__45__SHIKIMATE[c],3-DEHYDRO-SHIKIMATE,MNXM611,MNXM611[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
UDP__45__D__45__GALACTO__45__14__45__FURANOSE[c],UDP-D-GALACTO-14-FURANOSE,MNXM2158,MNXM2158[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
L__45__Amino__45__Acids[c],L-Amino-Acids,MNXM381,MNXM381[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
5__45__OXOPROLINE[c],5-OXOPROLINE,MNXM722719,MNXM722719[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
5__45__L__45__GLUTAMYL__45__PEPTIDE[c],5-L-GLUTAMYL-PEPTIDE,MNXM741392,MNXM741392[c],c,TRUE,MetanetX conversion,TRUE,metanetx
5__45__L__45__GLUTAMYL__45__AMINO__45__ACID[c],5-L-GLUTAMYL-AMINO-ACID,MNXM2091,MNXM2091[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Hex__45__2__45__enoyl__45__ACPs[c],Hex-2-enoyl-ACPs,MNXM728715,MNXM728715[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__17455[c],CPD-17455,MNXM148356,MNXM148356[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__19150[c],CPD-19150,MNXM1369435,MNXM1369435[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__17053[c],CPD-17053,MNXM148975,MNXM148975[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__19151[c],CPD-19151,MNXM164006,MNXM164006[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__17457[c],CPD-17457,MNXM148609,MNXM148609[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__3631[c],CPD-3631,MNXM734438,MNXM734438[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__19153[c],CPD-19153,MNXM147856,MNXM147856[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__17458[c],CPD-17458,MNXM148610,MNXM148610[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__3944[c],CPD-3944,MNXM741714,MNXM741714[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__3942[c],CPD-3942,MNXM97173,MNXM97173[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__8678[c],CPD-8678,MNXM2302,MNXM2302[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
BETA__45__D__45__FRUCTOSE[c],BETA-D-FRUCTOSE,MNXM729610,MNXM729610[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__SULFINYL__45__PYRUVATE[c],3-SULFINYL-PYRUVATE,MNXM2484,MNXM2484[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Sugar[c],Sugar,MNXM3094,MNXM3094[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg"
Sugar__45__Phosphate[c],Sugar-Phosphate,MNXM92665,MNXM92665[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg"
Kanamycin__45__3__45__phosphates[c],Kanamycin-3-phosphates,MNXM737578,MNXM737578[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Kanamycins[c],Kanamycins,MNXM18811,MNXM18811[c],c,TRUE,MetanetX conversion,FALSE,metanetx
DE__45__O__45__GLUCONATE[c],DE-O-GLUCONATE,MNXM3460,MNXM3460[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
DE__45__O__45__K__45__GLUCONATE[c],DE-O-K-GLUCONATE,MNXM3482,MNXM3482[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__16353[c],CPD-16353,MNXM63798,MNXM63798[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22039[c],CPD-22039,MNXM145943,MNXM145943[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__14293[c],CPD-14293,MNXM726922,MNXM726922[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22040[c],CPD-22040,MNXM145997,MNXM145997[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
D__45__3__45__HYDROXYACYL__45__COA[c],D-3-HYDROXYACYL-COA,MNXM1134481,MNXM1134481[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__22041[c],CPD-22041,MNXM145973,MNXM145973[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__14261[c],CPD-14261,MNXM731122,MNXM731122[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__10662[c],CPD-10662,MNXM730980,MNXM730980[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__14269[c],CPD-14269,MNXM5851,MNXM5851[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__14262[c],CPD-14262,MNXM741665,MNXM741665[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__22043[c],CPD-22043,MNXM145938,MNXM145938[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__15363[c],CPD-15363,MNXM727187,MNXM727187[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__oxo__45__stearoyl__45__ACPs[c],3-oxo-stearoyl-ACPs,MNXM725967,MNXM725967[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
HOMO__45__CIT[c],HOMO-CIT,MNXM738421,MNXM738421[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
HOMO__45__CIS__45__ACONITATE[c],HOMO-CIS-ACONITATE,MNXM920,MNXM920[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
EPISTEROL[c],EPISTEROL,MNXM1371083,MNXM1371083[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__307[c],CPD-307,MNXM735530,MNXM735530[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
THIOMORPHOLINE__45__3__45__CARBOXYLATE[c],THIOMORPHOLINE-3-CARBOXYLATE,MNXM2566,MNXM2566[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
34__45__DEHYDRO__45__14__45__THIOMORPHOLINE__45__3__45__CARBOXY[c],34-DEHYDRO-14-THIOMORPHOLINE-3-CARBOXY,MNXM2480,MNXM2480[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
R__45__RETICULINE[c],R-RETICULINE,MNXM1699,MNXM1699[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__2022[c],CPD-2022,MNXM4169,MNXM4169[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__102[c],CPD-102,MNXM1994,MNXM1994[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
L__45__ERYTHRO__45__4__45__HYDROXY__45__GLUTAMATE[c],L-ERYTHRO-4-HYDROXY-GLUTAMATE,MNXM1372570,MNXM1372570[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__637[c],CPD-637,MNXM2093,MNXM2093[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__112[c],CPD-112,MNXM2330,MNXM2330[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__15978[c],CPD-15978,MNXM1107797,MNXM1107797[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__15361[c],CPD-15361,MNXM145825,MNXM145825[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
L__45__LACTATE[e],L-LACTATE,MNXM731835,MNXM731835[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__1072[c],CPD-1072,MNXM10241,MNXM10241[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
MAL[e],MAL,MNXM98,MNXM98[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
1__45__3__45__beta__45__D__45__Glucans[e],1-3-beta-D-Glucans,MNXM733733,MNXM733733[e],e,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__9446[e],CPD-9446,MNXM3777,MNXM3777[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
2__45__KETOGLUTARATE[e],2-KETOGLUTARATE,MNXM1369648,MNXM1369648[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
P__45__AMINO__45__BENZOATE[e],P-AMINO-BENZOATE,MNXM421,MNXM421[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__1302[e],CPD-1302,MNXM733156,MNXM733156[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
6__45__DEMETHYLSTERIGMATOCYSTIN[e],6-DEMETHYLSTERIGMATOCYSTIN,MNXM3516,MNXM3516[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Red__45__Thioredoxin[e],Red-Thioredoxin,MNXM741335,MNXM741335[e],e,TRUE,MetanetX conversion,TRUE,metanetx
ACP[e],ACP,MNXM740695,MNXM740695[e],e,TRUE,MetanetX conversion,FALSE,metanetx
SHIKIMATE[c],SHIKIMATE,MNXM602,MNXM602[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPDQT__45__273[c],CPDQT-273,MNXM740886,MNXM740886[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__12140[c],CPD-12140,MNXM14528,MNXM14528[c],c,TRUE,MetanetX conversion,TRUE,metanetx
ARSENATE[c],ARSENATE,MNXM970,MNXM970[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD1G__45__2[c],CPD1G-2,MNXM726899,MNXM726899[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__12152[c],CPD-12152,MNXM3916,MNXM3916[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__12156[c],CPD-12156,MNXM5025,MNXM5025[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
NICOTINAMIDE_RIBOSE[c],NICOTINAMIDE_RIBOSE,MNXM1115,MNXM1115[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
Pyrimidine__45__Nucleosides[c],Pyrimidine-Nucleosides,MNXM1134700,Pyrimidine-Nucleosides[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Pyrimidine__45__Bases[c],Pyrimidine-Bases,MNXM79941,MNXM79941[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__17614[c],CPD-17614,MNXM723544,MNXM723544[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Vernolates[c],Vernolates,MNXM91839,MNXM91839[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, chebi"
2__45__Acylglycero__45__Phosphocholines[c],2-Acylglycero-Phosphocholines,MNXM1108086,MNXM1108086[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
NARINGIN[c],NARINGIN,MNXM731597,MNXM731597[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
NARINGENIN__45__7__45__O__45__BETA__45__D__45__GLUCOSIDE[c],NARINGENIN-7-O-BETA-D-GLUCOSIDE,MNXM1108310,MNXM1108310[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7075[c],CPD-7075,MNXM736507,MNXM736507[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
HYPOTAURINE[c],HYPOTAURINE,MNXM726,MNXM726[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__7073[c],CPD-7073,MNXM1372367,MNXM1372367[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
FRU1P[c],FRU1P,MNXM743,MNXM743[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
BCAA__45__dehydrogenase__45__lipoyl[c],BCAA-dehydrogenase-lipoyl,MNXM727567,BCAA-dehydrogenase-lipoyl[c],c,TRUE,MetanetX conversion,TRUE,metanetx
5__45__PHOSPHO__45__RIBOSYL__45__GLYCINEAMIDE[c],5-PHOSPHO-RIBOSYL-GLYCINEAMIDE,MNXM736540,MNXM736540[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
5__45__P__45__RIBOSYL__45__N__45__FORMYLGLYCINEAMIDE[c],5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE,MNXM736357,MNXM736357[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__14925[c],CPD-14925,MNXM730957,MNXM730957[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__10793[c],CPD-10793,MNXM5788,MNXM5788[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__P__45__HYDROXYPYRUVATE[c],3-P-HYDROXYPYRUVATE,MNXM541,MNXM541[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
Hexanoyl__45__ACPs[c],Hexanoyl-ACPs,MNXM728620,MNXM728620[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__15364[c],CPD-15364,MNXM147608,MNXM147608[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22044[c],CPD-22044,MNXM145993,MNXM145993[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__14268[c],CPD-14268,MNXM1108399,MNXM1108399[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22045[c],CPD-22045,MNXM145968,MNXM145968[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22048[c],CPD-22048,MNXM819351,MNXM819351[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__14271[c],CPD-14271,MNXM734937,MNXM734937[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__22050[c],CPD-22050,MNXM819352,MNXM819352[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__10283[c],CPD-10283,MNXM36756,MNXM36756[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__18491[c],CPD-18491,MNXM727288,MNXM727288[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__782[c],CPD-782,MNXM645,MNXM645[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Nucleoside__45__Diphosphates[c],Nucleoside-Diphosphates,MNXM735701,MNXM735701[c],c,TRUE,MetanetX conversion,TRUE,metanetx
UDP__45__SULFOQUINOVOSE[c],UDP-SULFOQUINOVOSE,MNXM3379,MNXM3379[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__13171[c],CPD-13171,MNXM2594,MNXM2594[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
apo__45__Peptidyl__45__carrier__45__proteins[c],apo-Peptidyl-carrier-proteins,MNXM1089869,MNXM1089869[c],c,TRUE,MetanetX conversion,TRUE,metanetx
ACET[e],ACET,MNXM26,MNXM26[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
L__45__2__45__AMINOPENTANOIC__45__ACID[c],L-2-AMINOPENTANOIC-ACID,MNXM4024,MNXM4024[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
ADENINE[e],ADENINE,MNXM168,MNXM168[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
ADENOSINE[e],ADENOSINE,MNXM212,MNXM212[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
TREHALOSE[e],TREHALOSE,MNXM732197,MNXM732197[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__15699[e],CPD-15699,MNXM734859,CPD-15699[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
LINOLENIC_ACID[e],LINOLENIC_ACID,MNXM1108302,MNXM1108302[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
AMMONIUM[e],AMMONIUM,MNXM729302,AMMONIUM[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
ETR__45__Quinols[e],ETR-Quinols,MNXM162252,MNXM162252[e],e,TRUE,MetanetX conversion,TRUE,metanetx
ETF__45__Oxidized[e],ETF-Oxidized,MNXM53428,MNXM53428[e],e,TRUE,MetanetX conversion,TRUE,metanetx
Oxidized__45__ferredoxins[e],Oxidized-ferredoxins,MNXM178,MNXM178[e],e,TRUE,MetanetX conversion,TRUE,metanetx
ANTHRANILATE[e],ANTHRANILATE,MNXM188,MNXM188[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
COF[c],COF,COF,COF[c],c,FALSE,Unchanged,FALSE,None
CPD__45__7400[c],CPD-7400,MNXM2636,MNXM2636[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CYANURIC__45__ACID[c],CYANURIC-ACID,MNXM1100781,MNXM1100781[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
GLUTAMYL__45__GLX__45__TRNAS[c],GLUTAMYL-GLX-TRNAS,MNXM731033,GLUTAMYL-GLX-TRNAS[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__700[c],CPD-700,MNXM1371328,MNXM1371328[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
GLX__45__tRNAs[c],GLX-tRNAs,MNXM7849,MNXM7849[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__1075[c],CPD-1075,MNXM6890,MNXM6890[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7409[c],CPD-7409,MNXM729605,MNXM729605[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Phytosphingosines[c],Phytosphingosines,MNXM743997,MNXM743997[c],c,TRUE,MetanetX conversion,FALSE,metanetx
Very__45__Long__45__Chain__45__Phytoceramides[c],Very-Long-Chain-Phytoceramides,MNXM744074,MNXM744074[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15362[c],CPD-15362,MNXM145820,MNXM145820[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__17399[c],CPD-17399,MNXM147943,MNXM147943[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__17400[c],CPD-17400,MNXM147407,MNXM147407[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15368[c],CPD-15368,MNXM147800,MNXM147800[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__3736[c],CPD-3736,MNXM732707,MNXM732707[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Ferrihemoglobins[c],Ferrihemoglobins,MNXM17642,MNXM17642[c],c,TRUE,MetanetX conversion,FALSE,metanetx
Ferrohemoglobins[c],Ferrohemoglobins,MNXM11562,MNXM11562[c],c,TRUE,MetanetX conversion,FALSE,metanetx
Large__45__peptides[c],Large-peptides,MNXM12089,MNXM12089[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Small__45__peptides[c],Small-peptides,MNXM7772,MNXM7772[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__19144[c],CPD-19144,MNXM149511,MNXM149511[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__19170[c],CPD-19170,MNXM149355,MNXM149355[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
AMINOMETHYLDIHYDROLIPOYL__45__GCVH[c],AMINOMETHYLDIHYDROLIPOYL-GCVH,MNXM2628,MNXM2628[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Deoxy__45__Ribonucleoside__45__Triphosphates[c],Deoxy-Ribonucleoside-Triphosphates,MNXM96330,MNXM96330[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
DIHYDROLIPOYL__45__GCVH[c],DIHYDROLIPOYL-GCVH,MNXM4426,MNXM4426[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
3__45__KETOLACTOSE[c],3-KETOLACTOSE,MNXM734900,MNXM734900[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__17496[c],CPD-17496,MNXM149153,MNXM149153[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__1242[c],CPD-1242,MNXM4339,MNXM4339[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
P__45__NITROPHENOL[c],P-NITROPHENOL,MNXM526,MNXM526[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__9000[c],CPD-9000,MNXM1406,MNXM1406[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__14274[c],CPD-14274,MNXM734930,MNXM734930[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__14273[c],CPD-14273,MNXM36773,MNXM36773[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__13381[c],CPD-13381,MNXM5728,MNXM5728[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__14275[c],CPD-14275,MNXM728798,MNXM728798[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__14736[c],CPD-14736,MNXM733142,MNXM733142[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__19168[c],CPD-19168,MNXM729190,MNXM729190[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
ANTHRANILATE[c],ANTHRANILATE,MNXM188,MNXM188[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
