taxonomy_id,lineage,db_name,taxon,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands
1259262,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium cheniae,soil_microbe_db,Cryobacterium cheniae,1,1,1,1,1,1,1,1,1,1,1
995037,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium aureum,soil_microbe_db,Cryobacterium aureum,1,1,1,1,1,1,1,1,1,1,1
1259198,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium suzukii,soil_microbe_db,Cryobacterium suzukii,1,1,1,1,1,1,1,1,1,1,1
1259197,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium ruanii,soil_microbe_db,Cryobacterium ruanii,1,1,1,1,1,1,1,1,1,1,1
2928153,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__Cryobacterium zhongshanensis,soil_microbe_db,Cryobacterium zhongshanensis,1,1,1,1,1,1,1,1,1,1,1
1634927,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Rathayibacter;s__Rathayibacter agropyri,soil_microbe_db,Rathayibacter agropyri,1,1,1,1,1,1,1,1,1,1,1
33888,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Rathayibacter;s__Rathayibacter tritici,soil_microbe_db,Rathayibacter tritici,1,1,1,1,1,1,1,1,1,1,1
2739014,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp. VKM Ac-2836,soil_microbe_db,Frigoribacterium sp. VKM Ac-2836,1,1,1,1,1,1,1,1,1,1,1
1589899,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp. MEB024,soil_microbe_db,Frigoribacterium sp. MEB024,1,1,1,1,1,1,1,1,1,1,1
1736372,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp. Leaf415,soil_microbe_db,Frigoribacterium sp. Leaf415,1,1,1,1,1,1,1,1,1,1,1
2806589,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp. PvP032,soil_microbe_db,Frigoribacterium sp. PvP032,1,1,1,1,1,1,1,1,1,1,1
1874630,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__Clavibacter capsici,soil_microbe_db,Clavibacter capsici,1,1,1,1,1,1,1,1,1,1,1
2792038,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Salinibacterium;s__Salinibacterium sp. NK8237,soil_microbe_db,Salinibacterium sp. NK8237,1,1,1,1,1,1,1,1,1,1,1
1112215,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Salinibacterium;s__Salinibacterium sp. PAMC 21357,soil_microbe_db,Salinibacterium sp. PAMC 21357,1,1,1,1,1,1,1,1,1,1,1
205941,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Salinibacterium;s__Salinibacterium amurskyense,soil_microbe_db,Salinibacterium amurskyense,1,1,1,1,1,1,1,1,1,1,1
2770504,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Gulosibacter;s__Gulosibacter hominis,soil_microbe_db,Gulosibacter hominis,1,1,1,1,1,1,1,1,1,1,1
2480625,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Plantibacter;s__Plantibacter sp. PA-3-X8,soil_microbe_db,Plantibacter sp. PA-3-X8,1,1,1,1,1,1,1,1,1,1,1
110935,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Agreia;s__Agreia bicolorata,soil_microbe_db,Agreia bicolorata,1,1,1,1,1,1,1,1,1,1,1
150121,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Agreia;s__Agreia pratensis,soil_microbe_db,Agreia pratensis,1,1,1,1,1,1,1,1,1,1,1
478010,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microterricola;s__Microterricola pindariensis,soil_microbe_db,Microterricola pindariensis,1,1,1,1,1,1,1,1,1,1,1
1101188,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. MA-N2,soil_microbe_db,Arthrobacter sp. MA-N2,1,1,1,1,1,1,1,1,1,1,1
3042263,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. B1I2,soil_microbe_db,Arthrobacter sp. B1I2,1,1,1,1,1,1,1,1,1,1,1
1157944,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. 131MFCol6.1,soil_microbe_db,Arthrobacter sp. 131MFCol6.1,1,1,1,1,1,1,1,1,1,1,1
2578107,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. KBS0702,soil_microbe_db,Arthrobacter sp. KBS0702,1,1,1,1,1,1,1,1,1,1,1
2509720,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. S39,soil_microbe_db,Arthrobacter sp. S39,1,1,1,1,1,1,1,1,1,1,1
2058896,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. SX1312,soil_microbe_db,Arthrobacter sp. SX1312,1,1,1,1,1,1,1,1,1,1,1
2171979,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Bz4,soil_microbe_db,Arthrobacter sp. Bz4,1,1,1,1,1,1,1,1,1,1,1
1761748,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. ov407,soil_microbe_db,Arthrobacter sp. ov407,1,1,1,1,1,1,1,1,1,1,1
1914304,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. AQ5-06,soil_microbe_db,Arthrobacter sp. AQ5-06,1,1,1,1,1,1,1,1,1,1,1
1736232,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Leaf69,soil_microbe_db,Arthrobacter sp. Leaf69,1,1,1,1,1,1,1,1,1,1,1
2184581,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. AQ5-05,soil_microbe_db,Arthrobacter sp. AQ5-05,1,1,1,1,1,1,1,1,1,1,1
1267981,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. H20,soil_microbe_db,Arthrobacter sp. H20,1,1,1,1,1,1,1,1,1,1,1
2726743,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. SF27,soil_microbe_db,Arthrobacter sp. SF27,1,1,1,1,1,1,1,1,1,1,1
1477518,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. D5-1,soil_microbe_db,Arthrobacter sp. D5-1,1,1,1,1,1,1,1,1,1,1,1
2058900,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. ZGTC412,soil_microbe_db,Arthrobacter sp. ZGTC412,1,1,1,1,1,1,1,1,1,1,1
2020486,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. YN,soil_microbe_db,Arthrobacter sp. YN,1,1,1,1,1,1,1,1,1,1,1
1312954,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Br18,soil_microbe_db,Arthrobacter sp. Br18,1,1,1,1,1,1,1,1,1,1,1
1732020,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Edens01,soil_microbe_db,Arthrobacter sp. Edens01,1,1,1,1,1,1,1,1,1,1,1
1688693,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. AFG7.2,soil_microbe_db,Arthrobacter sp. AFG7.2,1,1,1,1,1,1,1,1,1,1,1
2806585,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. PvP023,soil_microbe_db,Arthrobacter sp. PvP023,1,1,1,1,1,1,1,1,1,1,1
1279029,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. 49Tsu3.1M3,soil_microbe_db,Arthrobacter sp. 49Tsu3.1M3,1,1,1,1,1,1,1,1,1,1,1
2681413,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. 18067,soil_microbe_db,Arthrobacter sp. 18067,1,1,1,1,1,1,1,1,1,1,1
2768452,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. SLBN-112,soil_microbe_db,Arthrobacter sp. SLBN-112,1,1,1,1,1,1,1,1,1,1,1
2058897,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Y81,soil_microbe_db,Arthrobacter sp. Y81,1,1,1,1,1,1,1,1,1,1,1
2768449,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. SLBN-83,soil_microbe_db,Arthrobacter sp. SLBN-83,1,1,1,1,1,1,1,1,1,1,1
1197706,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. M2012083,soil_microbe_db,Arthrobacter sp. M2012083,1,1,1,1,1,1,1,1,1,1,1
1761744,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. cf158,soil_microbe_db,Arthrobacter sp. cf158,1,1,1,1,1,1,1,1,1,1,1
1736342,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Leaf337,soil_microbe_db,Arthrobacter sp. Leaf337,1,1,1,1,1,1,1,1,1,1,1
2819110,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. ISL-48,soil_microbe_db,Arthrobacter sp. ISL-48,1,1,1,1,1,1,1,1,1,1,1
1736403,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Soil764,soil_microbe_db,Arthrobacter sp. Soil764,1,1,1,1,1,1,1,1,1,1,1
2653132,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. 9V,soil_microbe_db,Arthrobacter sp. 9V,1,1,1,1,1,1,1,1,1,1,1
2819116,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. ISL-95,soil_microbe_db,Arthrobacter sp. ISL-95,1,1,1,1,1,1,1,1,1,1,1
3042275,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. V1I9,soil_microbe_db,Arthrobacter sp. V1I9,1,1,1,1,1,1,1,1,1,1,1
2305984,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Alg241-R88,soil_microbe_db,Arthrobacter sp. Alg241-R88,1,1,1,1,1,1,1,1,1,1,1
1736271,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Leaf137,soil_microbe_db,Arthrobacter sp. Leaf137,1,1,1,1,1,1,1,1,1,1,1
683150,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter nitrophenolicus,soil_microbe_db,Arthrobacter nitrophenolicus,1,1,1,1,1,1,1,1,1,1,1
2291022,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter silvisoli,soil_microbe_db,Arthrobacter silvisoli,1,1,1,1,1,1,1,1,1,1,1
71253,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter rhombi,soil_microbe_db,Arthrobacter rhombi,1,1,1,1,1,1,1,1,1,1,1
1664,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter glacialis,soil_microbe_db,Arthrobacter glacialis,1,1,1,1,1,1,1,1,1,1,1
291045,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter psychrochitiniphilus,soil_microbe_db,Arthrobacter psychrochitiniphilus,1,1,1,1,1,1,1,1,1,1,1
335973,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter subterraneus,soil_microbe_db,Arthrobacter subterraneus,1,1,1,1,1,1,1,1,1,1,1
199136,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter koreensis,soil_microbe_db,Arthrobacter koreensis,1,1,1,1,1,1,1,1,1,1,1
2594179,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter bussei,soil_microbe_db,Arthrobacter bussei,1,1,1,1,1,1,1,1,1,1,1
92442,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter psychrolactophilus,soil_microbe_db,Arthrobacter psychrolactophilus,1,1,1,1,1,1,1,1,1,1,1
2698204,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. ATCC 49987,soil_microbe_db,Pseudarthrobacter sp. ATCC 49987,1,1,1,1,1,1,1,1,1,1,1
2576839,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. NamE5,soil_microbe_db,Pseudarthrobacter sp. NamE5,1,1,1,1,1,1,1,1,1,1,1
2576838,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. NamE2,soil_microbe_db,Pseudarthrobacter sp. NamE2,1,1,1,1,1,1,1,1,1,1,1
2735268,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. C4D7,soil_microbe_db,Pseudarthrobacter sp. C4D7,1,1,1,1,1,1,1,1,1,1,1
2590775,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. NIBRBAC000502772,soil_microbe_db,Pseudarthrobacter sp. NIBRBAC000502772,1,1,1,1,1,1,1,1,1,1,1
861266,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter siccitolerans,soil_microbe_db,Pseudarthrobacter siccitolerans,1,1,1,1,1,1,1,1,1,1,1
1676,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter polychromogenes,soil_microbe_db,Pseudarthrobacter polychromogenes,1,1,1,1,1,1,1,1,1,1,1
728066,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter equi,soil_microbe_db,Pseudarthrobacter equi,1,1,1,1,1,1,1,1,1,1,1
1415402,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria sp. 36,soil_microbe_db,Kocuria sp. 36,1,1,1,1,1,1,1,1,1,1,1
2032628,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria sp. WN036,soil_microbe_db,Kocuria sp. WN036,1,1,1,1,1,1,1,1,1,1,1
2711328,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria sp. TGY1127_2,soil_microbe_db,Kocuria sp. TGY1127_2,1,1,1,1,1,1,1,1,1,1,1
2485125,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria soli,soil_microbe_db,Kocuria soli,1,1,1,1,1,1,1,1,1,1,1
1736139,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria subflava,soil_microbe_db,Kocuria subflava,1,1,1,1,1,1,1,1,1,1,1
446860,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria flava,soil_microbe_db,Kocuria flava,1,1,1,1,1,1,1,1,1,1,1
1275,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria rosea,soil_microbe_db,Kocuria rosea,1,1,1,1,1,1,1,1,1,1,1
2055946,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria tytonicola,soil_microbe_db,Kocuria tytonicola,1,1,1,1,1,1,1,1,1,1,1
2600320,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sp. NBAIMH1,soil_microbe_db,Nesterenkonia sp. NBAIMH1,1,1,1,1,1,1,1,1,1,1,1
2789296,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sp. E16_10,soil_microbe_db,Nesterenkonia sp. E16_10,1,1,1,1,1,1,1,1,1,1,1
272919,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia lutea,soil_microbe_db,Nesterenkonia lutea,1,1,1,1,1,1,1,1,1,1,1
1591087,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia populi,soil_microbe_db,Nesterenkonia populi,1,1,1,1,1,1,1,1,1,1,1
2174932,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia natronophila,soil_microbe_db,Nesterenkonia natronophila,1,1,1,1,1,1,1,1,1,1,1
150832,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia lacusekhoensis,soil_microbe_db,Nesterenkonia lacusekhoensis,1,1,1,1,1,1,1,1,1,1,1
1804988,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sphaerica,soil_microbe_db,Nesterenkonia sphaerica,1,1,1,1,1,1,1,1,1,1,1
1463632,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sedimenti,soil_microbe_db,Nesterenkonia sedimenti,1,1,1,1,1,1,1,1,1,1,1
1232429,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia massiliensis,soil_microbe_db,Nesterenkonia massiliensis,1,1,1,1,1,1,1,1,1,1,1
37931,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Paenarthrobacter;s__Paenarthrobacter ureafaciens,soil_microbe_db,Paenarthrobacter ureafaciens,1,1,1,1,1,1,1,1,1,1,1
43665,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Paenarthrobacter;s__Paenarthrobacter ilicis,soil_microbe_db,Paenarthrobacter ilicis,1,1,1,1,1,1,1,1,1,1,1
993416,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus cohnii,soil_microbe_db,Micrococcus cohnii,1,1,1,1,1,1,1,1,1,1,1
2723403,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Paeniglutamicibacter;s__Paeniglutamicibacter terrestris,soil_microbe_db,Paeniglutamicibacter terrestris,1,1,1,1,1,1,1,1,1,1,1
1933880,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter halophytocola,soil_microbe_db,Glutamicibacter halophytocola,1,1,1,1,1,1,1,1,1,1,1
489142,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus zhacaiensis,soil_microbe_db,Citricoccus zhacaiensis,1,1,1,1,1,1,1,1,1,1,1
85336,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia nasimurium,soil_microbe_db,Rothia nasimurium,1,1,1,1,1,1,1,1,1,1,1
2047,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa,soil_microbe_db,Rothia dentocariosa,NA,1,0,0,1,1,1,0,0,1,1
1285193,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Zhihengliuella;s__Zhihengliuella flava,soil_microbe_db,Zhihengliuella flava,1,1,1,1,1,1,1,1,1,1,1
1618207,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Psychromicrobium;s__Psychromicrobium lacuslunae,soil_microbe_db,Psychromicrobium lacuslunae,1,1,1,1,1,1,1,1,1,1,1
732241,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Neomicrococcus;s__Neomicrococcus lactis,soil_microbe_db,Neomicrococcus lactis,1,1,1,1,1,1,1,1,1,1,1
2218669,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas sp. K39,soil_microbe_db,Cellulomonas sp. K39,1,1,1,1,1,1,1,1,1,1,1
1736415,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Phycicoccus;s__Phycicoccus sp. Soil803,soil_microbe_db,Phycicoccus sp. Soil803,1,1,1,1,1,1,1,1,1,1,1
1736414,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Phycicoccus;s__Phycicoccus sp. Soil802,soil_microbe_db,Phycicoccus sp. Soil802,1,1,1,1,1,1,1,1,1,1,1
1736484,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Terrabacter;s__Terrabacter sp. Root181,soil_microbe_db,Terrabacter sp. Root181,1,1,1,1,1,1,1,1,1,1,1
2574732,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Ornithinicoccus;s__Ornithinicoccus soli,soil_microbe_db,Ornithinicoccus soli,1,1,1,1,1,1,1,1,1,1,1
1104777,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Segeticoccus;s__Segeticoccus rhizosphaerae,soil_microbe_db,Segeticoccus rhizosphaerae,1,1,1,1,1,1,1,1,1,1,1
2781983,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium epidermidis,soil_microbe_db,Brachybacterium epidermidis,1,1,1,1,1,1,1,1,1,1,1
2050896,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium timonense,soil_microbe_db,Brachybacterium timonense,1,1,1,1,1,1,1,1,1,1,1
2856343,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__;s__Dermabacteraceae bacterium TAE3-ERU27,soil_microbe_db,Dermabacteraceae bacterium TAE3-ERU27,1,1,1,1,1,1,1,1,1,1,1
1965356,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sp. 239c,soil_microbe_db,Brevibacterium sp. 239c,1,1,1,1,1,1,1,1,1,1,1
2725563,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sp. 'Marine',soil_microbe_db,Brevibacterium sp. 'Marine',1,1,1,1,1,1,1,1,1,1,1
