taxonomy_id,Species of interest,temperature_preference,pH_preference
1570137,Arthrobacter sp. B6,41.1333333333333,8.61273064255262
1570340,Demequina sp. NBRC 110051,41.1333333333333,8.33788275629021
1570341,Demequina sp. NBRC 110052,41.1333333333333,8.32472940737687
1570342,Demequina sp. NBRC 110053,39.2666666666667,7.71016265527533
1570343,Demequina sp. NBRC 110054,41.1333333333333,8.32472940737687
1570344,Demequina sp. NBRC 110055,41.1333333333333,8.33788275629021
1570345,Demequina sp. NBRC 110056,41.1333333333333,7.41261203877718
1570346,Demequina sp. NBRC 110057,41.1333333333333,8.33788275629021
1570360,Roseovarius sp. A-2,19.5,4.00202030673139
1570939,Rhodococcus sp. 2G,23.7333333333333,2.3890637174486
1571157,Coniochaeta sp. 2T2.1,0.5,8.61273064255262
1571185,Marinithermofilum abyssi,34.4666666666667,4.00202030673139
1571209,Fredinandcohnia onubensis,31.2666666666667,5.58954932877973
1571224,Nitrincola alkalilacustris,0.6,3.52642016665964
1571470,Rhizobium sp. ACO-34A,14.8,3.80261688978808
1571773,Burkholderia sp. USMB20,40.0666666666667,2.3890637174486
1571833,Arthrobacter sp. MN05-02,41.1333333333333,8.61273064255262
1572644,Microbacterium proteolyticum,41.1333333333333,7.0381090198583
1572645,Neptunomonas phycophila,12.7,5.06931238686523
1572656,Ruminococcaceae bacterium CPB6,14.3,3.22497121832215
1572659,Kribbella capetownensis,22.0666666666667,6.33461902564055
1572660,Kribbella speibonae,41.1333333333333,7.0381090198583
1572751,Croceibacterium mercuriale,31.2666666666667,8.33788275629021
1572762,Xylanibacillus composti,1.46666666666667,2.73493456305164
1572859,Gellertiella hungarica,14.8,4.00202030673139
1573173,Colletotrichum incanum,14.8,2.3890637174486
1573582,Chryseobacterium sp. c4a,14.133333333333301,3.24438292494113
1573676,Citrobacter sp. R56,0.6,5.79704783457122
1573711,Pseudomonas sp. R76,9.06666666666667,2.3890637174486
1573712,Pseudomonas sp. R84,12.8,2.58794272066278
1573714,Pseudomonas sp. S04,35.7333333333333,4.00202030673139
1573719,Pseudomonas sp. S35,40.0666666666667,2.3890637174486
1574624,Cutibacterium namnetense,24.3333333333333,2.3890637174486
1576369,Planctomicrobium piriforme,15.2666666666667,3.4
1576542,Thelonectria olida,19.2666666666667,3.03986226495913
1576605,Streptomyces sp. 150FB,41.1333333333333,8.61273064255262
1576874,Corynebacterium alimapuense,15.4,2.96174725187947
1576911,Camelimonas fluminis,13.6666666666667,3.55586846482847
1577051,Thermus sp. 2.9,40.0666666666667,2.3890637174486
1577474,Raineyella antarctica,41.1333333333333,7.0381090198583
1577686,Silvibacterium bohemicum,13.9666666666667,2.3890637174486
1577687,Terracidiphilus gabretensis,7.33333333333333,2.3890637174486
1577690,Sphingobium estronivorans,20.9,2.3890637174486
1577780,Phaeocystidibacter marisrubri,8.4,3.28534030719517
1577887,Dickeya undicola,12.7,3.03986226495913
1577895,Leisingera sp. ANG-M1,40.0666666666667,4.18030629561811
1577896,Leisingera sp. ANG-Vp,0.575,3.80261688978808
1577902,Leisingera sp. ANG-M7,40.0666666666667,8.13789583370125
1577903,Ruegeria sp. ANG-R,11,3.80261688978808
1577904,Ruegeria sp. ANG-S4,11,3.03986226495913
1577905,Tateyamaria sp. ANG-S1,11,4.00202030673139
1578165,Mycobacteroides saopaulense,41.1333333333333,6.55922630490075
1578198,Neobacillus notoginsengisoli,31.2666666666667,2.87433274406995
1578199,Brevibacillus sp. SYP-B805,40.0666666666667,2.3890637174486
1579316,Falsihalocynthiibacter arcticus,14.8,2.3890637174486
1579333,Limibacillus halophilus,14.8,4.34251657514563
1579979,Wenzhouxiangella marina,0.5,5.95201476599375
1580530,Nonomuraea sp. SBT364,41.1333333333333,8.61273064255262
1580539,Streptomyces sp. SBT349,41.1333333333333,8.88413397239917
1580596,Phaeobacter piscinae,0.6,2.52723864425645
1581038,Bacillus sp. FJAT-22090,35.7333333333333,5.29294647787353
1581050,Corynebacterium sp. HMSC04H06,41.1333333333333,8.12450509873614
1581065,Corynebacterium sp. HMSC27B11,34.7333333333333,2.3890637174486
1581069,Corynebacterium sp. HMSC29G08,33.2,4.7984041645186
1581119,Corynebacterium sp. HMSC05H05,25.2666666666667,8.13789583370125
1581130,Brevibacterium sp. HMSC07C04,40.0666666666667,8.13789583370125
1581134,Corynebacterium sp. HMSC08A12,33.2,8.32472940737687
1581193,Nonomuraea indica,41.1333333333333,8.61273064255262
1581411,Luteolibacter arcticus,21.8333333333333,5.95201476599375
1581420,Aurantiacibacter luteus,41.1333333333333,8.32472940737687
1581472,Streptococcus panodentis,10.2333333333333,3.91390348576282
1581705,Micromonospora sp. NBRC 107566,41.1333333333333,8.88413397239917
1582356,Sphingomicrobium aestuariivivum,41.1333333333333,8.33788275629021
1582364,Demequina activiva,41.1333333333333,7.41261203877718
1582439,Nitrosopumilus piranensis,24.3333333333333,3.86580299961064
1583099,Xanthomonas sp. GPE 39,0.5,3.74834229268757
1583331,Porphyromonas pasteri,30.3333333333333,3.60426985034207
1583341,Pseudomonas cerasi,25.9333333333333,2.3890637174486
1583451,Vibrio sp. PID17_43,21.1,4.3452131707757
1585697,Agrobacterium arsenijevicii,20.7666666666667,4.00202030673139
1586242,Luteimonas arsenica,31.2666666666667,6.28832969688243
1586287,Lentzea guizhouensis,41.1333333333333,8.61273064255262
1586708,Pandoraea sp. ISTKB,0.5,4.00202030673139
1587527,Domibacillus tundrae,7.56666666666667,2.91439260508263
1588641,Subtercola lobariae,9.05,8.33788275629021
1588644,Nocardioides deserti,41.1333333333333,8.33633642433281
1588882,Kitasatospora sp. SUK 42,35.7333333333333,7.51840746112002
1589899,Frigoribacterium sp. MEB024,41.1333333333333,8.33633642433281
1590614,Actibacterium ureilyticum,41.1333333333333,4.57539153833332
1590651,Paenibacillus sp. VKM B-2647,12.3,4.3798848809173
1590652,Cohnella kolymensis,14.2333333333333,3.91390348576282
1591085,Dyadobacter jiangsuensis,0.5,4.00202030673139
1591087,Nesterenkonia populi,39.2666666666667,8.32472940737687
1591408,Sporolactobacillus pectinivorans,14.133333333333301,2.91439260508263
1591409,Pseudohalocynthiibacter aestuariivivens,14.8,3.74834229268757
1592106,Terriglobus albidus,7.53333333333333,2.3890637174486
1592317,Desulfoplanes formicivorans,14.8,2.3890637174486
1592324,Prauserella endophytica,41.1333333333333,8.33788275629021
1592326,Actinobacteria bacterium OK006,13,5.07283247441862
1592327,Actinobacteria bacterium OK074,37.6666666666667,8.88413397239917
1592328,Actinobacteria bacterium OV450,41.1333333333333,8.61273064255262
1592329,Actinobacteria bacterium OV320,41.1333333333333,7.27003456072282
1592790,Sphingobium phenoxybenzoativorans,41.1333333333333,3.23118289914827
1597781,Eleftheria terrae,21.85,6.06627420353143
1597955,Limnohabitans sp. DM1,0.575,2.3890637174486
1597956,Limnohabitans sp. Hippo3,7.8,4.75341115394031
1597977,Spirosoma fluviale,9.05,4.00202030673139
1601833,Salipaludibacillus aurantiacus,14.133333333333301,4.00202030673139
1601948,Plectolyngbya sp. WJT66-NPBG17,28.5333333333333,8.13789583370125
1602008,Nodosilinea sp. WJT8-NPBG4,33.2,8.33788275629021
1602169,Prevotella pectinovora,2.3,3.22497121832215
1602942,Cytobacillus depressus,32.3666666666667,4.7984041645186
1602943,Halomonas lutescens,3.03333333333333,2.9754656042331
1603062,Lanmaoa asiatica,10.5,3.74834229268757
1603258,Williamsia herbipolensis,40.0666666666667,7.84765031493402
1603299,Erwinia sp. ErVv1,12.3666666666667,2.3890637174486
1603353,Massilia psychrophila,0.5,4.90558711467137
1603555,Candidatus Nitrosotenuis cloacae,24,8.13789583370125
1603606,Desulfuromonas soudanensis,17.8333333333333,4.57539153833332
1603886,Bifidobacterium lemurum,41.1333333333333,5.46973468674839
1603888,Megasphaera sp. MJR8396C,11,4.00202030673139
1603897,Erythrobacter sp. SG61-1L,11.85,3.52642016665964
1604004,Halanaeroarchaeum sulfurireducens,40.0666666666667,8.13789583370125
1604334,Lysobacter tolerans,7.53333333333333,2.3890637174486
1604897,Clostridium fungisolvens,14.133333333333301,3.22497121832215
1605283,alpha proteobacterium U9-1i,21.6333333333333,5.43303435989187
1605367,Jiulongibacter sediminis,10.4666666666667,2.56816732308612
1605368,Bowmanella sp. JS7-9,9.06666666666667,3.70896465970594
1605838,Pseudomonas coleopterorum,22.4,2.3890637174486
1605891,Lysobacter maris,28.0333333333333,6.28832969688243
1605892,Dysgonomonas alginatilytica,9.1,4.45269248911796
1605895,Rhizobium sp. LMB-1,8.4,6.23043072053833
1605990,Actinorugispora endophytica,41.1333333333333,8.32472940737687
1607949,Tianweitania populi,18.6333333333333,4.18030629561811
1608357,Pseudomonas sp. LFM046,41.1333333333333,8.33788275629021
1608407,Puniceibacterium sediminis,40.0666666666667,3.80261688978808
1608422,Henriciella algicola,41.1333333333333,2.3890637174486
1608465,Natrinema sp. CBA1119,40.0666666666667,4.18030629561811
1608614,Modestobacter muralis,41.1333333333333,8.33788275629021
1608942,Pseudoroseomonas oryzae,41.1333333333333,8.33633642433281
1608994,Pseudomonas weihenstephanensis,1.63333333333333,2.3890637174486
1608996,Pseudomonas helleri,9.05,3.52642016665964
1609095,Streptomyces sp. NRRL F-4489,41.1333333333333,8.61273064255262
1609098,Streptomyces sp. NRRL F-5122,15,5.41531354236616
1609103,Streptomyces sp. NRRL WC-3605,41.1333333333333,6.55922630490075
1609133,Streptomyces sp. NRRL S-495,41.1333333333333,8.33633642433281
1609134,Streptomyces sp. NRRL S-444,41.1333333333333,7.92457206871526
1609272,Streptomyces adustus,41.1333333333333,8.61273064255262
1609637,Stenotrophomonas sp. DDT-1,24.3333333333333,2.52723864425645
1609758,Novosphingobium sp. P6W,14.8,4.00202030673139
1609977,Sphingomonas hengshuiensis,28.0333333333333,8.61273064255262
1610489,Corynebacterium pollutisoli,41.1333333333333,8.61273064255262
1610491,Lampropedia cohaerens,0.5,4.74236010453671
1610492,Pontibacter ummariensis,40.0666666666667,2.3890637174486
1610493,Tessaracoccus flavus,41.1333333333333,7.08032570266826
1610703,Arthrobacter sp. SPG23,41.1333333333333,8.33788275629021
1610840,Actinoplanes bogorensis,41.1333333333333,8.88413397239917
1611323,Halofilum ochraceum,20.3333333333333,6.06627420353143
1611770,Pseudomonas sp. MRSN 12121,40.0666666666667,8.33788275629021
1612173,Niveispirillum cyanobacteriorum,15.1666666666667,3.43687662950921
1612308,Methylocapsa palsarum,0.5,3.93749134124951
1612435,Streptomyces kronopolitis,41.1333333333333,8.32472940737687
1612552,Actinoalloteichus fjordicus,41.1333333333333,8.61273064255262
1612624,Pararhizobium polonicum,11.8666666666667,4.18030629561811
1614635,Polaromonas eurypsychrophila,0.5,4.98833136629135
1614636,Polymorphobacter glacialis,14.8,4.02837148884667
1614693,Actibacterium naphthalenivorans,32.3666666666667,8.32472940737687
1615494,Mixta intestinalis,0.575,3.52642016665964
1615673,Pseudomonas paralactis,7.56666666666667,2.3890637174486
1615674,Pseudomonas lactis,0.6,4.28300043011213
1615681,Acidicapsa acidisoli,13.4,2.3890637174486
1615890,Bradyrhizobium sp. LTSP849,8.96666666666667,4.28300043011213
1616106,Nocardia camponoti,41.1333333333333,6.55922630490075
1616117,Streptomyces formicae,41.1333333333333,8.61273064255262
1616125,Streptomyces camponoticapitis,41.1333333333333,8.33633642433281
1616783,Photobacterium salinisoli,10.2333333333333,2.52723864425645
1616788,Paenibacillus bovis,12.7,2.70281664502773
1616823,Thalassospira sp. HJ,11.85,3.43687662950921
1617025,Desulfosporosinus sp. I2,14.133333333333301,7.83359119063645
1617086,Catellatospora paridis,41.1333333333333,6.69081185459545
1617283,Flavobacterium nitrogenifigens,26.4,6.33493199267294
1617414,Chloroflexi bacterium OLB13,25.2666666666667,6.06627420353143
1617421,Bacteroidetes bacterium OLB10,0.575,5.35207126739257
1617433,Candidatus Hinthialibacteria bacterium OLB16,14.8,2.3890637174486
1617448,Geminocystis sp. NIES-3709,15.4,2.58603382790421
1617967,Granulicella sp. 5B5,0.5,2.3890637174486
1618022,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',34.8333333333333,2.56816732308612
1618204,Puniceibacterium sp. IMCC21224,0.575,3.80261688978808
1618207,Psychromicrobium lacuslunae,22.9666666666667,2.3890637174486
1619153,Cohnella sp. LGH,15.2333333333333,2.52723864425645
1619232,Bradyrhizobium sp. LTSP885,4.66666666666667,3.83870541416228
1619234,Anaerobium acetethylicum,14.133333333333301,3.10349093864403
1619308,Cnuibacter physcomitrellae,41.1333333333333,8.61273064255262
1619309,Paenibacillus herberti,34.7333333333333,2.3890637174486
1619310,Paenibacillus marchantiophytorum,0.5,2.56816732308612
1619311,Paenibacillus physcomitrellae,14.8,2.52723864425645
1619313,Duffyella gerundensis,9.7,2.3890637174486
1619947,Terrabacter sp. 28,41.1333333333333,8.61273064255262
1619950,Pseudomonas sp. 2(2015),22.3333333333333,2.52723864425645
1619951,Burkholderiaceae bacterium 26,30.3333333333333,4.3452131707757
1619952,Burkholderiaceae bacterium 16,20.3333333333333,4.46358019970404
1620215,Sulfuricaulis limicola,15.1666666666667,8.33788275629021
1620392,Spongiibacter sp. IMCC21906,0.6,4.00202030673139
1620421,Hoeflea sp. IMCC20628,14.8,4.00202030673139
1621259,Streptomyces sp. NBRC 110611,41.1333333333333,8.88413397239917
1621260,Streptomyces sp. NBRC 110028,41.1333333333333,5.73201123470373
1621989,Candidatus Desulfofervidus auxilii,24.5666666666667,2.58603382790421
1622070,Paenibacillus sp. GM2,12.7,3.00198266350284
1622072,Bacillus testis,16.1333333333333,3.22497121832215
1622075,Olsenella massiliensis,40.0666666666667,8.13789583370125
1622118,Lutibacter profundi,18.6333333333333,3.09508445068263
1622147,Pseudogymnoascus sp. WSF 3629,5.46666666666667,4.22722369951647
1622148,Pseudogymnoascus sp. 03VT05,44.0333333333333,2.3890637174486
1622149,Pseudogymnoascus sp. 05NY08,0.5,3.64602090039045
1622150,Pseudogymnoascus sp. 24MN13,6.36666666666667,3.80261688978808
1622177,Georgenia subflava,41.1333333333333,8.61273064255262
1622269,Cellvibrio sp. pealriver,13.6,2.58603382790421
1623398,Jiangella endophytica,41.1333333333333,8.88413397239917
1623582,Streptomyces albiflavescens,41.1333333333333,6.3684182006505
1627892,Dokdonia pacifica,4.925,2.58603382790421
1627895,Hypnocyclicus thermotrophus,11.2333333333333,3.70896465970594
1628085,Agathobaculum butyriciproducens,22.9666666666667,2.56816732308612
1628086,Pseudomonas kribbensis,25.2666666666667,8.13789583370125
1628157,Carboxylicivirga linearis,14.133333333333301,2.71460709000647
1628158,Mariniphaga sediminis,1.46666666666667,2.58603382790421
1628193,Chromobacterium sp. LK1,0.5,4.00202030673139
1628277,Pseudomonas gregormendelii,0.575,3.74834229268757
1628392,Hahella sp. KA22,12.3666666666667,3.43687662950921
1629051,Specibacter cremeus,41.1333333333333,8.33633642433281
1629062,Antricoccus suffuscus,41.1333333333333,8.33788275629021
1629124,Hymenobacter terrenus,41.1333333333333,3.80261688978808
1629404,Denitromonas halophila,0.5,5.29294647787353
1629708,Desulfatitalea sp. BRH_c12,15.1666666666667,8.33788275629021
1629713,Desulfobulbaceae bacterium BRH_c16a,0.5,8.13789583370125
1629715,Peptococcaceae bacterium BRH_c8a,14.4666666666667,2.3890637174486
1629716,Peptococcaceae bacterium BRH_c4a,16.2333333333333,2.3890637174486
1629717,Peptococcaceae bacterium BRH_c4b,12.7,3.52642016665964
1629719,Clostridiaceae bacterium BRH_c20a,13.6,2.3890637174486
1629720,Hyphomonadaceae bacterium BRH_c29,0.5,4.00202030673139
1630162,Bifidobacterium tissieri,23.7333333333333,2.73493456305164
1630166,Bifidobacterium myosotis,41.1333333333333,8.33788275629021
1630172,Bifidobacterium hapali,9.1,2.3890637174486
1630173,Bifidobacterium catulorum,40.0666666666667,2.3890637174486
1630643,Dietzia sp. SLG310A2-38A2,41.1333333333333,8.33788275629021
1630644,Dietzia sp. SLG510A3-30A2,33.2,6.66397889880639
1630645,Dietzia sp. SLG510A3-3B2-2,29.6666666666667,7.27837238495001
1630648,Novosphingobium sp. MD-1,20.1333333333333,2.3890637174486
1631249,Mesorhizobium prunaredense,40.0666666666667,8.61273064255262
1631356,Luteipulveratus halotolerans,41.1333333333333,8.33788275629021
1631477,Microbacterium rhizomatis,41.1333333333333,8.61273064255262
1631743,Brevibacterium ihuae,41.1333333333333,8.33788275629021
1632013,Drancourtella massiliensis,15.4,2.58603382790421
1632019,Hydrogenobacter sp. T-8,24.3333333333333,7.26278433510632
1632025,Aliiroseovarius zhejiangensis,0.6,4.00202030673139
1632857,Sulfuricella sp. T08,0.575,4.57539153833332
1632859,Arsukibacterium sp. MJ3,28.7333333333333,2.56816732308612
1632864,Planctomyces sp. SH-PL14,25.8,8.61273064255262
1632865,Pirellula sp. SH-Sr6A,14.8,4.02837148884667
1632867,Methylocucumis oryzae,28.7333333333333,8.13789583370125
1633135,Desulfosporosinus sp. BG,13.9,8.13789583370125
1633335,Thalassobaculum fulvum,32.3666666666667,8.88413397239917
1633495,Endozoicomonas arenosclerae,7.1,3.5496136500702
1633874,Acetobacter oryzifermentans,11.175,2.3890637174486
1634444,Saccharibacillus deserti,0.575,3.43687662950921
1634917,Terasakiella brassicae,0.575,2.3890637174486
1634927,Rathayibacter agropyri,41.1333333333333,8.33788275629021
1635171,Pokkaliibacter plantistimulans,13.6666666666667,3.43687662950921
1635257,Halomonas sp. 54_146,0.575,2.56816732308612
1635274,Synergistales bacterium 58_81,17.4,4.69862598346006
1636152,Planctomyces sp. SH-PL62,10.8,8.88413397239917
1636188,Mycoplana azooxidifex,22.9666666666667,4.57539153833332
1636425,Burkholderia sp. MSMB1589WGS,23.3666666666667,2.91439260508263
1636719,Psychrobacillus lasiicapitis,32.3666666666667,7.74
1637831,Burkholderia sp. MSMB617WGS,10.2333333333333,2.82723864425644
1637837,Burkholderia savannae,26.3333333333333,5.82530203998516
1637842,Burkholderia sp. MSMB1498,15.4,3.22497121832215
1637844,Burkholderia sp. RF2-non_BP3,25.3333333333333,2.58794272066278
1637845,Burkholderia sp. RF4-BP95,28.7,2.56816732308612
1637853,Burkholderia sp. NRF60-BP8,33.2,8.13789583370125
1637862,Burkholderia sp. LA-2-3-30-S1-D2,28.5333333333333,3.22497121832215
1637866,Burkholderia sp. FL-7-2-10-S1-D7,27.7666666666667,8.13789583370125
1637869,Burkholderia sp. MSMB0856,40.0666666666667,5.56406607001869
1637875,Burkholderia sp. MSMB1826,27.4333333333333,2.89161700747135
1637876,Burkholderia sp. MSMB1835,41.1333333333333,8.13789583370125
1637928,Burkholderia sp. MSMB2157WGS,25.6666666666667,2.3890637174486
1637975,Cytobacillus solani,24.9,2.58603382790421
1637999,Verrucomicrobia bacterium IMCC26134,0.5,4.17762354906903
1638099,Salinarimonas soli,41.1333333333333,8.61273064255262
1638161,Aureimonas sp. AU12,31.2666666666667,5.87539153833332
1638162,Aureimonas sp. AU22,41.1333333333333,5.35207126739257
1638163,Aureimonas sp. AU4,41.1333333333333,8.33788275629021
1638261,Thermococcus sp. M36,14.133333333333301,4.15
1638980,Demequina gelatinilytica,41.1333333333333,8.33788275629021
1638981,Demequina phytophila,41.1333333333333,8.33788275629021
1638982,Demequina maris,41.1333333333333,8.61273064255262
1638984,Demequina pelophila,41.1333333333333,8.33788275629021
1638985,Demequina rhizosphaerae,41.1333333333333,8.33633642433281
1638987,Demequina soli,41.1333333333333,8.33633642433281
1638988,Demequina silvatica,41.1333333333333,8.33788275629021
1638989,Demequina subtropica,41.1333333333333,8.33788275629021
1639034,Paenibacillus cymbidii,0.5,4.46358019970404
1639035,Ancylomarina subtilis,1.75,5.04
1639118,Mangrovibacterium marinum,0.6,2.3890637174486
1639133,Citrobacter portucalensis,22.9333333333333,4.62
1639348,Magnetospirillum sp. ME-1,14.8,4.00202030673139
1639689,Pontivivens insulae,0.575,3.74834229268757
1639690,Aliiroseovarius pelagivivens,0.575,2.56816732308612
1640512,Thaumarchaeota archaeon CSP1-1,23.5333333333333,8.13789583370125
1640652,Lysinibacter cavernae,0.5,6.09732431867495
1640674,Williamwhitmania taraxaci,1.75,2.3890637174486
1641402,Pseudonocardia sp. HH130629-09,41.1333333333333,8.61273064255262
1641811,Actinobacteria bacterium IMCC26207,40.0666666666667,8.13789583370125
1641850,Acidisoma sp. L85,6.16666666666667,3.71232981713415
1641851,Acidisphaera sp. L21,7.1,3.66752047018358
1641854,Acidobacterium sp. S8,13.7666666666667,2.3890637174486
1641855,Beijerinckia sp. L45,11.8666666666667,3.8725107709169
1641856,Bradyrhizobium sp. S69,3.53333333333333,3.47740752300522
1641858,Burkholderia sp. L27(2015),4.925,3.43687662950921
1641860,Burkholderia sp. S171,7.2,3.77143555948289
1641861,Caulobacter sp. S45,5.53333333333333,3.26263528177891
1641862,Dyella sp. S184,11,2.3890637174486
1641865,Granulicella sp. L46,0.5,3.35621989951951
1641866,Granulicella sp. L60,4,3.38391080314881
1641869,Methylocapsa sp. S129,0.5,3.18052678113598
1641870,Mucilaginibacter sp. L196,6.96666666666667,3.46906347433194
1641871,Pedobacter sp. L105,9.05,3.18538440194442
1641875,Roseovarius atlanticus,0.575,5.87539153833332
1641992,Mycolicibacterium lutetiense,31.2666666666667,5.35207126739257
1642040,Leucobacter sp. Ag1,41.1333333333333,8.33788275629021
1642298,Saccharomonospora sp. NB11,41.1333333333333,8.33633642433281
1642299,Streptomyces alfalfae,41.1333333333333,8.13789583370125
1642303,Nonomuraea zeae,39.2666666666667,8.88413397239917
1642646,Petrimonas mucosa,12.7,2.3890637174486
1642647,Proteiniphilum saccharofermentans,12.3666666666667,3.70896465970594
1642702,Paludifilum halophilum,15.2666666666667,8.13789583370125
1642818,Aquimarina aggregata,28.7333333333333,4.07748461172744
1642821,Shewanella gelidii,11.2333333333333,3.43687662950921
1642931,uncultured Chthonomonas sp.,0.5,8.88413397239917
1642949,Sphingomonas sp. Ag1,41.1333333333333,5.95201476599375
1643428,Candidatus Thermokryptus mobilis,14.133333333333301,2.58603382790421
1643920,Mucilaginibacter sp. L294,8.63333333333333,3.66752047018358
1644106,Ammoniphilus sp. YIM 78166,22.1333333333333,2.58603382790421
1644109,Amycolatopsis nivea,41.1333333333333,8.33788275629021
1644114,Brevibacillus migulae,11.6,3.70896465970594
1644118,Calidithermus roseus,41.1333333333333,8.33788275629021
1644129,Prescottella agglutinans,33.3333333333333,8.61273064255262
1644131,Janthinobacterium sp. 1_2014MBL_MicDiv,0.5,4.18030629561811
1645614,Psychromicrobium silvestre,0.575,4.46358019970404
1645665,Lysobacter silvestris,0.575,3.74834229268757
1645681,Nakamurella silvestris,41.1333333333333,7.57035895694337
1645732,uncultured Ignavibacteria bacterium,0.6,2.3890637174486
1645736,uncultured Elusimicrobiales bacterium,12.7,3.43687662950921
1645740,uncultured Thermomicrobiales bacterium,41.1333333333333,8.88413397239917
1646122,Sphingomonas zeae,41.1333333333333,8.33788275629021
1646340,Kosakonia pseudosacchari,14.8,3.03986226495913
1646373,Rouxiella silvae,3.33333333333333,2.70281664502773
1646377,Rouxiella badensis,14.2333333333333,2.3890637174486
1647413,Anabaena sp. WA102,14.133333333333301,3.22497121832215
1647451,Chitinophaga barathri,0.5,8.61273064255262
1647556,Pseudovibrio hongkongensis,14.75,3.03986226495913
1647649,Martelella limonii,18.8666666666667,4.18030629561811
1648146,Flavobacterium buctense,12.6,5.94132596702062
1648182,Streptomyces yangpuensis,41.1333333333333,7.92457206871526
1648404,Aurantiacibacter atlanticus,26.5,2.3890637174486
1649169,Taibaiella soli,9.05,4.00202030673139
1649241,Metarhizium rileyi,32.0666666666667,4.28300043011213
1649266,Pontibacter mucosus,34.6666666666667,2.3890637174486
1649580,Shouchella shacheensis,1.75,2.52723864425645
1650571,Streptomyces pathocidini,41.1333333333333,8.61273064255262
1650658,Actinobacteria bacterium IMCC26256,0.5,8.33788275629021
1650663,Fournierella massiliensis,1.75,2.73493456305164
1650735,Metarhizium majus,23.3666666666667,3.43687662950921
1651082,Celeribacter persicus,25.2666666666667,2.52723864425645
1651774,Candidatus Neptunochlamydia vexilliferae,14.5333333333333,2.70281664502773
1651968,Amylibacter ulvae,12.7,3.82510148512045
1652492,Donghicola tyrosinivorans,20.7666666666667,5.82530203998516
1652495,Corynebacterium crudilactis,21.4,6.19078449213427
1652958,Paenibacillus nasutitermitis,0.6,3.80261688978808
1653207,Bifidobacterium aquikefiri,23.7333333333333,6.01544266610248
1653334,Saliniramus fredricksonii,14.5,4.3798848809173
1653434,Sellimonas intestinalis,14.7333333333333,2.91439260508263
1653435,Merdimonas faecis,14.133333333333301,7.81498307692978
1653480,Alloactinosynnema sp. L-07,41.1333333333333,8.61273064255262
1653831,Blattabacterium cuenoti,20.1333333333333,2.3890637174486
1654605,Lachancea quebecensis,11.3666666666667,2.52723864425645
1654716,Bradyrhizobium viridifuturi,10.8333333333333,4.02837148884667
1655234,Thalassotalea euphylliae,12.7,3.03986226495913
1655277,Brevibacillus gelatini,22.9,3.80261688978808
1655419,Rhabdobacter roseus,41.1333333333333,3.74834229268757
1655433,Candidatus Thiodiazotropha endolucinida,14.75,2.72840578925429
1655435,Serinibacter arcticus,41.1333333333333,8.61273064255262
1655439,Micromonospora craterilacus,41.1333333333333,7.08032570266826
1655491,Leeuwenhoekiella nanhaiensis,9.7,2.3890637174486
1655543,Octadecabacter ascidiaceicola,7.53333333333333,2.70929675297194
1655625,SAR92 bacterium BACL16 MAG-120619-bin48,15.1666666666667,2.71460709000647
1655636,Opitutaceae bacterium BACL24 MAG-120322-bin51,14.133333333333301,3.70896465970594
1655638,Peptococcaceae bacterium 1109,22,8.13789583370125
1656094,Alteromonas confluentis,0.575,3.03986226495913
1656889,Flexivirga aerilata,41.1333333333333,7.32170460156407
1656892,Nakamurella aerolata,39.2666666666667,8.33633642433281
1656898,Sphingomonas sp. ID1715,41.1333333333333,6.25988571802713
1658008,Dysgonomonas sp. BGC7,30.3333333333333,4.22722369951647
1658009,Dysgonomonas sp. HGC4,9.1,6.23043072053833
1658060,Sphingomonas vulcanisoli,10.5,4.61619444791291
1658174,Blastomyces percursus,24.6666666666667,2.3890637174486
1658518,Nitrospira sp. ND1,0.575,5.46973468674839
1658519,Paenibacillus cisolokensis,41.1333333333333,4.18030629561811
1658618,Rubritalea profundi,12.3666666666667,3.91390348576282
1658664,Maribacter flavus,14.5333333333333,2.52723864425645
1658665,Mitsuaria sp. 7,22.9666666666667,5.49109130916635
1658667,Nitrosomonas sp. HPC101,12.7,3.43687662950921
1658671,Arsenicicoccus sp. oral taxon 190,41.1333333333333,7.41261203877718
1658672,Ottowia sp. oral taxon 894,41.1333333333333,4.00202030673139
1658765,Marinobacter subterrani,13.6666666666667,2.3890637174486
1658779,Porphyromonadaceae bacterium H1,2.3,3.22497121832215
1660089,Arenimonas sp. SCN 70-307,41.1333333333333,6.05194013884856
1660095,Comamonas sp. SCN 65-56,0.5,4.61619444791291
1660104,Lautropia sp. SCN 69-89,21.85,6.06627420353143
1660107,Leifsonia sp. SCN 70-46,41.1333333333333,8.61273064255262
1660129,Phenylobacterium sp. SCN 70-31,11,4.03373036107451
1660132,Pseudonocardia sp. SCN 73-27,41.1333333333333,8.88413397239917
1660138,Rubrivivax sp. SCN 71-131,21.85,8.33788275629021
1660141,Sphingomonas sp. SCN 67-18,41.1333333333333,5.46973468674839
1660160,Acidobacteria bacterium SCN 69-37,22.9666666666667,6.49555247352992
1660161,Comamonadaceae bacterium SCN 68-20,21.6333333333333,5.87539153833332
1660163,Gemmatimonadetes bacterium SCN 70-22,41.1333333333333,8.88413397239917
1660169,Xanthomonadaceae bacterium SCN 69-320,21.8333333333333,5.46973468674839
1660198,Leekyejoonella antrihumi,34.7333333333333,8.33633642433281
